"","FIPS","state","name","population","total_liabilities","revenue","lib_rev_ratio","percapita","state_abv"
"2071","31173","Nebraska","Thurston County",6773,0,7020075,0,0,"NE"
"2072","51036","Virginia","Charles City County",6773,8405772,19191487,43.799482551821,1241.07072198435,"VA"
"2073","13065","Georgia","Clinch County",6749,1352905,7170933,18.8665129070373,200.460068158246,"GA"
"2074","48391","Texas","Refugio County",6741,2006122,14760685,13.5909817193443,297.600059338377,"TX"
"2075","31021","Nebraska","Burt County",6722,0,10166967,0,0,"NE"
"2076","27073","Minnesota","Lac Qui Parle County",6719,7108059,19756462,35.9784003836314,1057.9043012353,"MN"
"2077","31099","Nebraska","Kearney County",6688,0,7413624,0,0,"NE"
"2078","48075","Texas","Childress County",6664,5987658,6026876,99.3492814519496,898.508103241297,"TX"
"2079","48283","Texas","La Salle County",6664,70223901,55305194,126.975236720081,10537.800270108,"TX"
"2080","47067","Tennessee","Hancock County",6662,13220604,10318022,128.131186384367,1984.47973581507,"TN"
"2081","32027","Nevada","Pershing County",6650,15865897,15430111,102.824257064645,2385.84917293233,"NV"
"2082","29045","Missouri","Clark County",6634,0,5297002,0,0,"MO"
"2083","19071","Iowa","Fremont County",6605,9893601,12869981,76.8734701317741,1497.89568508706,"IA"
"2084","51181","Virginia","Surry County",6561,25898667,29086610,89.03982622932,3947.36579789666,"VA"
"2085","08103","Colorado","Rio Blanco County",6529,1982843,25681539,7.72088853397766,303.697809771787,"CO"
"2086","27167","Minnesota","Wilkin County",6506,8394179,49108551,17.093110729331,1290.22118044882,"MN"
"2087","19185","Iowa","Wayne County",6497,4395752,9649009,45.5565125910858,676.581806987841,"IA"
"2088","31093","Nebraska","Howard County",6475,0,5974802,0,0,"NE"
"2089","27107","Minnesota","Norman County",6441,5678197,20103026,28.2454840380747,881.570718832479,"MN"
"2090","13243","Georgia","Randolph County",6425,6490541,9602758,67.5903839292836,1010.20093385214,"GA"
"2091","38009","North Dakota","Bottineau County",6379,17815827,13567345,131.31402643627,2792.88712964414,"ND"
"2092","20053","Kansas","Ellsworth County",6376,0,10950898,0,0,"KS"
"2093","31003","Nebraska","Antelope County",6295,0,10850737,0,0,"NE"
"2094","51021","Virginia","Bland County",6270,15990115,10625800,150.48386944983,2550.25757575758,"VA"
"2095","20145","Kansas","Pawnee County",6253,0,12293096,0,0,"KS"
"2096","17009","Illinois","Brown County",6244,149884,5875951,2.55080411664427,24.0044843049327,"IL"
"2097","30099","Montana","Teton County",6226,4249230,7974390,53.2859566687859,682.497590748474,"MT"
"2098","19143","Iowa","Osceola County",6192,6358506,14647790,43.4093197676919,1026.89050387597,"IA"
"2099","47175","Tennessee","Van Buren County",6168,9266445,8158509,113.580128427878,1502.34192607004,"TN"
"2100","55051","Wisconsin","Iron County",6137,13099008,18839293,69.5302525418549,2134.43180707186,"WI"
"2101","31035","Nebraska","Clay County",6104,0,11323250,0,0,"NE"
"2102","27051","Minnesota","Grant County",6074,15832920,26649180,59.4124096876527,2606.67105696411,"MN"
"2103","20073","Kansas","Greenwood County",6016,0,9836015,0,0,"KS"
"2104","20181","Kansas","Sherman County",5927,0,27232038,0,0,"KS"
"2105","08025","Colorado","Crowley County",5922,511766,8309949,6.15847341542048,86.4177642688281,"CO"
"2106","19173","Iowa","Taylor County",5896,6382963,10778137,59.2213941982738,1082.5920963365,"IA"
"2107","30015","Montana","Chouteau County",5895,4528032,9715647,46.6055631704198,768.113994910942,"MT"
"2108","31167","Nebraska","Stanton County",5842,0,8007455,0,0,"NE"
"2109","42113","Pennsylvania","Sullivan County",5840,3635412,8378138,43.3916462106497,622.502054794521,"PA"
"2110","26131","Michigan","Ontonagon County",5816,4215703,6013200,70.1074802102042,724.845770288858,"MI"
"2111","08047","Colorado","Gilpin County",5808,3926181,21537997,18.2290906624232,675.995351239669,"CO"
"2112","20123","Kansas","Mitchell County",5796,0,18444043,0,0,"KS"
"2113","20143","Kansas","Ottawa County",5735,0,12970016,0,0,"KS"
"2114","32015","Nevada","Lander County",5734,20327660,42451246,47.8847193319131,3545.10987094524,"NV"
"2115","13263","Georgia","Talbot County",5733,4653021,9625284,48.341648932125,811.62061747776,"GA"
"2116","48411","Texas","San Saba County",5730,2753870,7923713,34.7547923555535,480.605584642234,"TX"
"2117","38073","North Dakota","Ransom County",5703,7872294,5712439,137.809681643865,1380.3776959495,"ND"
"2118","40003","Oklahoma","Alfalfa County",5699,0,8979335,0,0,"OK"
"2119","08073","Colorado","Lincoln County",5675,4132904,16642439,24.8335234997707,728.265022026432,"CO"
"2120","19009","Iowa","Audubon County",5674,9959058,10464999,95.1653984868991,1755.20937610152,"IA"
"2121","20069","Kansas","Gray County",5653,0,14350746,0,0,"KS"
"2122","08011","Colorado","Bent County",5650,4954954,41017819,12.0800035711309,876.983008849558,"CO"
"2123","27081","Minnesota","Lincoln County",5640,12890888,16792519,76.7656597559902,2285.61843971631,"MN"
"2124","17155","Illinois","Putnam County",5637,647347,5051550,12.8148192139046,114.838921412099,"IL"
"2125","22023","Louisiana","Cameron Parish",5617,25186875,42254327,59.6078006401569,4484.04397365142,"LA"
"2126","31051","Nebraska","Dixon County",5606,0,7927730,0,0,"NE"
"2127","27031","Minnesota","Cook County",5600,46370823,29486111,157.263272189405,8280.50410714286,"MN"
"2128","31059","Nebraska","Fillmore County",5551,0,8834627,0,0,"NE"
"2129","20201","Kansas","Washington County",5530,0,14176561,0,0,"KS"
"2130","40033","Oklahoma","Cotton County",5527,0,4650977,0,0,"OK"
"2131","40055","Oklahoma","Greer County",5491,0,3612229,0,0,"OK"
"2132","20077","Kansas","Harper County",5485,0,14971909,0,0,"KS"
"2133","20137","Kansas","Norton County",5459,0,10095684,0,0,"KS"
"2134","31031","Nebraska","Cherry County",5455,0,18241515,0,0,"NE"
"2135","27087","Minnesota","Mahnomen County",5411,6830856,15461660,44.1793183914276,1262.40177416374,"MN"
"2136","17175","Illinois","Stark County",5400,509085,4356587,11.6854087844453,94.275,"IL"
"2137","20127","Kansas","Morris County",5386,0,14413398,0,0,"KS"
"2138","48205","Texas","Hartley County",5382,549253,5341678,10.2824056410738,102.053697510219,"TX"
"2139","31011","Nebraska","Boone County",5379,0,14318526,0,0,"NE"
"2140","26095","Michigan","Luce County",5339,4210991,5609278,75.0718898225404,788.722794530811,"MI"
"2141","40067","Oklahoma","Jefferson County",5337,0,1134383,0,0,"OK"
"2142","13259","Georgia","Stewart County",5314,832291,5604957,14.849195096412,156.622318404215,"GA"
"2143","31097","Nebraska","Johnson County",5290,0,5290134,0,0,"NE"
"2144","20189","Kansas","Stevens County",5250,0,15056283,0,0,"KS"
"2145","17003","Illinois","Alexander County",5240,985861,8306797,11.8681243805525,188.14141221374,"IL"
"2146","31143","Nebraska","Polk County",5214,0,9437309,0,0,"NE"
"2147","29035","Missouri","Carter County",5202,0,4729734,0,0,"MO"
"2148","17153","Illinois","Pulaski County",5193,6315187,12473989,50.62684438795,1216.09609089158,"IL"
"2149","27011","Minnesota","Big Stone County",5166,17080700,14746014,115.832658235643,3306.36856368564,"MN"
"2150","20171","Kansas","Scott County",5151,0,13733749,0,0,"KS"
"2151","31161","Nebraska","Sheridan County",5127,0,6457048,0,0,"NE"
"2152","36041","New York","Hamilton County",5107,33306425,35817021,92.99049465895,6521.72018797729,"NY"
"2153","49017","Utah","Garfield County",5083,7729240,21331497,36.2339314488805,1520.6059413732,"UT"
"2154","40007","Oklahoma","Beaver County",5049,0,8510780,0,0,"OK"
"2155","31169","Nebraska","Thayer County",5034,0,5977900,0,0,"NE"
"2156","47137","Tennessee","Pickett County",5001,5620385,7437241,75.5708333238092,1123.85222955409,"TN"
"2157","38021","North Dakota","Dickey County",4999,4698674,6055251,77.5966842662674,939.922784556911,"ND"
"2158","20147","Kansas","Phillips County",4981,0,16798742,0,0,"KS"
"2159","30101","Montana","Toole County",4971,16258421,22517859,72.2023394852948,3270.65399316033,"MT"
"2160","17171","Illinois","Scott County",4949,0,6049063,0,0,"IL"
"2161","20163","Kansas","Rooks County",4919,0,15473517,0,0,"KS"
"2162","51045","Virginia","Craig County",4892,4227392,8482179,49.8385143723093,864.143908421913,"VA"
"2163","08091","Colorado","Ouray County",4874,7460303,16528027,45.1372871063195,1530.63254000821,"CO"
"2164","48247","Texas","Jim Hogg County",4838,2037211,8092232,25.1748961226025,421.085365853659,"TX"
"2165","08121","Colorado","Washington County",4817,2802601,16957428,16.5272764242313,581.814614905543,"CO"
"2166","05013","Arkansas","Calhoun County",4739,306419,6810362,4.49930561694077,64.658999788985,"AR"
"2167","30065","Montana","Musselshell County",4730,3818578,9040611,42.2380522732368,807.310359408034,"MT"
"2168","08027","Colorado","Custer County",4704,2345344,8949838,26.2054352268723,498.585034013605,"CO"
"2169","48103","Texas","Crane County",4675,0,11770843,0,0,"TX"
"2170","20157","Kansas","Republic County",4674,0,12771083,0,0,"KS"
"2171","19159","Iowa","Ringgold County",4663,3946767,9682843,40.7604150970949,846.400814926013,"IA"
"2172","31065","Nebraska","Furnas County",4636,0,6030255,0,0,"NE"
"2173","37095","North Carolina","Hyde County",4589,13407767,19368127,69.2259349600506,2921.71867509261,"NC"
"2174","55037","Wisconsin","Florence County",4558,5166888,10871764,47.525755709929,1133.58666081615,"WI"
"2175","31123","Nebraska","Morrill County",4555,0,6717664,0,0,"NE"
"2176","32021","Nevada","Mineral County",4554,31247470,12983295,240.674420476466,6861.54369784805,"NV"
"2177","30061","Montana","Mineral County",4535,2969959,5158002,57.579640333602,654.897243660419,"MT"
"2178","32017","Nevada","Lincoln County",4499,14490431,15061176,96.2104884771282,3220.8115136697,"NV"
"2179","48333","Texas","Mills County",4456,7269035,5608536,129.606638880449,1631.29151705566,"TX"
"2180","17013","Illinois","Calhoun County",4437,11143,4830940,0.23065904358158,2.5113815641199,"IL"
"2181","53069","Washington","Wahkiakum County",4422,0,18261319,0,0,"WA"
"2182","55078","Wisconsin","Menominee County",4255,1706746,10042953,16.9944636801546,401.115393654524,"WI"
"2183","20007","Kansas","Barber County",4228,0,13632214,0,0,"KS"
"2184","51017","Virginia","Bath County",4209,5880198,17568086,33.470908555434,1397.05345687812,"VA"
"2185","27069","Minnesota","Kittson County",4207,4676455,16688662,28.0217491372286,1111.58901830283,"MN"
"2186","35023","New Mexico","Hidalgo County",4178,7590361,9990987,75.9720836389838,1816.7450933461,"NM"
"2187","40053","Oklahoma","Grant County",4169,0,9917412,0,0,"OK"
"2188","22107","Louisiana","Tensas Parish",4147,5556963,4749910,116.990911406742,1339.99590065107,"LA"
"2189","32029","Nevada","Storey County",4104,96443340,33895125,284.534545897087,23499.8391812865,"NV"
"2190","38025","North Dakota","Dunn County",4095,5197092,37910940,13.7086867273668,1269.13113553114,"ND"
"2191","31129","Nebraska","Nuckolls County",4095,0,5825899,0,0,"NE"
"2192","38045","North Dakota","Lamoure County",4093,5535031,7025980,78.7794869897153,1352.31639384315,"ND"
"2193","20185","Kansas","Stafford County",4072,0,10050616,0,0,"KS"
"2194","31175","Nebraska","Valley County",4059,0,5344060,0,0,"NE"
"2195","20119","Kansas","Meade County",4055,0,10599946,0,0,"KS"
"2196","38069","North Dakota","Pierce County",3990,6341461,6282036,100.945951280763,1589.33859649123,"ND"
"2197","20093","Kansas","Kearny County",3983,0,11937445,0,0,"KS"
"2198","53013","Washington","Columbia County",3952,0,17523769,0,0,"WA"
"2199","27125","Minnesota","Red Lake County",3935,3757090,11257084,33.3753394751252,954.787801778907,"MN"
"2200","31029","Nebraska","Chase County",3893,0,5950499,0,0,"NE"
"2201","20081","Kansas","Haskell County",3780,0,15619574,0,0,"KS"
"2202","17151","Illinois","Pope County",3763,373196,3799409,9.82247502177312,99.1751262290725,"IL"
"2203","38019","North Dakota","Cavalier County",3704,11101580,10678580,103.961200833819,2997.186825054,"ND"
"2204","19003","Iowa","Adams County",3704,5950720,9570751,62.1761030038291,1606.56587473002,"IA"
"2205","35003","New Mexico","Catron County",3579,8041566,8209530,97.9540363455642,2246.87510477787,"NM"
"2206","20183","Kansas","Smith County",3570,0,13830604,0,0,"KS"
"2207","48197","Texas","Hardeman County",3549,3149842,4871752,64.6552205448882,887.52944491406,"TX"
"2208","08009","Colorado","Baca County",3506,692900,8835845,7.84192117448869,197.632629777524,"CO"
"2209","20141","Kansas","Osborne County",3500,0,30228955,0,0,"KS"
"2210","08023","Colorado","Costilla County",3499,1964390,15395512,12.7594977029669,561.414689911403,"CO"
"2211","40129","Oklahoma","Roger Mills County",3442,0,7672979,0,0,"OK"
"2212","31105","Nebraska","Kimball County",3434,0,6341955,0,0,"NE"
"2213","02013","Alaska","Aleutians East Borough",3420,27998439,9960780,281.086812478541,8186.67807017544,"AK"
"2214","02195","Alaska","Petersburg Borough",3398,24654022,25546538,96.5063133016301,7255.4508534432,"AK"
"2215","31181","Nebraska","Webster County",3395,0,6355709,0,0,"NE"
"2216","48383","Texas","Reagan County",3385,2807,17279368,0.0162448071017412,0.829246676514032,"TX"
"2217","31125","Nebraska","Nance County",3380,0,7934052,0,0,"NE"
"2218","20019","Kansas","Chautauqua County",3379,0,6522098,0,0,"KS"
"2219","48435","Texas","Sutton County",3372,1653958,6742141,24.5316435832475,490.497627520759,"TX"
"2220","27155","Minnesota","Traverse County",3360,17549303,14623850,120.004670452719,5223.0068452381,"MN"
"2221","38029","North Dakota","Emmons County",3301,2726750,6256512,43.5825904273819,826.037564374432,"ND"
"2222","48081","Texas","Coke County",3285,1003,2999484,0.0334390848559286,0.305327245053272,"TX"
"2223","37177","North Carolina","Tyrrell County",3245,10445284,9700502,107.677767604192,3218.88567026194,"NC"
"2224","06091","California","Sierra County",3236,34870869,26513662,131.520379946007,10775.9174907293,"CA"
"2225","48271","Texas","Kinney County",3129,183936,6666874,2.75895419652449,58.784276126558,"TX"
"2226","48417","Texas","Shackelford County",3105,6309307,4547572,138.740123300961,2031.98293075684,"TX"
"2227","31083","Nebraska","Harlan County",3073,0,4883693,0,0,"NE"
"2228","38063","North Dakota","Nelson County",3015,5194553,6408215,81.0608414355636,1722.90315091211,"ND"
"2229","38011","North Dakota","Bowman County",2993,1834116,6676766,27.4701255068696,612.801871032409,"ND"
"2230","31163","Nebraska","Sherman County",2959,0,6100075,0,0,"NE"
"2231","20165","Kansas","Rush County",2956,0,10162217,0,0,"KS"
"2232","20089","Kansas","Jewell County",2932,0,10405513,0,0,"KS"
"2233","31017","Nebraska","Brown County",2903,0,4690266,0,0,"NE"
"2234","31061","Nebraska","Franklin County",2889,0,4277763,0,0,"NE"
"2235","13007","Georgia","Baker County",2876,295221,5787283,5.10120206666928,102.649860917942,"GA"
"2236","31135","Nebraska","Perkins County",2858,0,5842847,0,0,"NE"
"2237","48385","Texas","Real County",2758,4607791,3984615,115.639553633162,1670.70014503263,"TX"
"2238","20063","Kansas","Gove County",2718,0,9909245,0,0,"KS"
"2239","31087","Nebraska","Hitchcock County",2616,0,3593882,0,0,"NE"
"2240","20023","Kansas","Cheyenne County",2616,0,10821041,0,0,"KS"
"2241","20153","Kansas","Rawlins County",2561,0,6681781,0,0,"KS"
"2242","31133","Nebraska","Pawnee County",2544,0,3896885,0,0,"NE"
"2243","38051","North Dakota","Mcintosh County",2530,2117774,3807388,55.6227523961309,837.064822134387,"ND"
"2244","31063","Nebraska","Frontier County",2519,0,3850021,0,0,"NE"
"2245","20075","Kansas","Hamilton County",2518,0,8392995,0,0,"KS"
"2246","49033","Utah","Rich County",2510,6639356,7231354,91.8134556820203,2645.16175298805,"UT"
"2247","40057","Oklahoma","Harmon County",2488,0,3424206,0,0,"OK"
"2248","49055","Utah","Wayne County",2486,1345346,9777940,13.758992180357,541.16894609815,"UT"
"2249","20065","Kansas","Graham County",2415,0,8728836,0,0,"KS"
"2250","38043","North Dakota","Kidder County",2394,24743,3894343,0.635357491623106,10.3354218880535,"ND"
"2251","13307","Georgia","Webster County",2348,387834,3370646,11.5062216560268,165.176320272572,"GA"
"2252","38027","North Dakota","Eddy County",2347,2483810,2676846,92.7886774211143,1058.29143587559,"ND"
"2253","08033","Colorado","Dolores County",2326,556559,8711868,6.38851506932841,239.277300085985,"CO"
"2254","53023","Washington","Garfield County",2286,0,13338784,0,0,"WA"
"2255","38075","North Dakota","Renville County",2282,1536859,3549266,43.3007557055459,673.470201577564,"ND"
"2256","13239","Georgia","Quitman County",2235,2929947,4828747,60.6771694603176,1310.93825503356,"GA"
"2257","51091","Virginia","Highland County",2232,1668601,6735380,24.7736727549151,747.581093189964,"VA"
"2258","38013","North Dakota","Burke County",2201,691524,7685551,8.99771532320845,314.186278964107,"ND"
"2259","38001","North Dakota","Adams County",2200,1044158,3499313,29.8389426724617,474.617272727273,"ND"
"2260","38023","North Dakota","Divide County",2195,8865158,7613545,116.439293390924,4038.79635535308,"ND"
"2261","31077","Nebraska","Greeley County",2188,0,3861129,0,0,"NE"
"2262","02100","Alaska","Haines Borough",2080,18592952,15230054,122.080670232686,8938.91923076923,"AK"
"2263","26083","Michigan","Keweenaw County",2046,1225419,2517990,48.6665554668605,598.934017595308,"MI"
"2264","41021","Oregon","Gilliam County",1995,5408171,19791378,27.3258941343043,2710.8626566416,"OR"
